time,open,high,low,close,volume,ticker
976233600,181.26,181.26,181.26,181.26,188420,VNINDEX
976492800,189.94,189.94,189.94,189.94,125400,VNINDEX
976665600,184.48,184.48,184.48,184.48,106000,VNINDEX
976838400,187.62,187.62,187.62,187.62,49300,VNINDEX
977097600,191.11,191.11,191.11,191.11,82200,VNINDEX
977270400,194.85,194.85,194.85,194.85,39400,VNINDEX
977443200,198.58,198.58,198.58,198.58,61300,VNINDEX
977702400,202.32,202.32,202.32,202.32,21100,VNINDEX
977875200,203.09,203.09,203.09,203.09,41250,VNINDEX
978048000,206.83,206.83,206.83,206.83,60150,VNINDEX
978480000,210.56,210.56,210.56,210.56,43600,VNINDEX
978652800,214.32,214.32,214.32,214.32,50400,VNINDEX
978912000,218.12,218.12,218.12,218.12,71700,VNINDEX
979084800,222.15,222.15,222.15,222.15,184400,VNINDEX
979257600,225.67,225.67,225.67,225.67,224000,VNINDEX
979516800,228.35,228.35,228.35,228.35,123200,VNINDEX
979689600,232.68,232.68,232.68,232.68,88120,VNINDEX
979862400,236.97,236.97,236.97,236.97,42920,VNINDEX
980726400,241.36,241.36,241.36,241.36,9050,VNINDEX
980899200,245.80,245.80,245.80,245.80,6700,VNINDEX
981072000,250.23,250.23,250.23,250.23,24500,VNINDEX
981331200,254.96,254.96,254.96,254.96,2650,VNINDEX
981504000,259.93,259.93,259.93,259.93,8800,VNINDEX
981676800,260.15,260.15,260.15,260.15,315450,VNINDEX
981936000,256.18,256.18,256.18,256.18,130600,VNINDEX
982108800,252.21,252.21,252.21,252.21,78280,VNINDEX
982281600,248.98,248.98,248.98,248.98,43570,VNINDEX
982540800,245.99,245.99,245.99,245.99,34900,VNINDEX
982713600,246.75,246.75,246.75,246.75,240100,VNINDEX
982886400,251.22,251.22,251.22,251.22,155300,VNINDEX
983145600,255.61,255.61,255.61,255.61,97130,VNINDEX
983318400,252.40,252.40,252.40,252.40,293400,VNINDEX
983491200,253.64,253.64,253.64,253.64,207610,VNINDEX
983750400,250.73,250.73,250.73,250.73,165700,VNINDEX
983923200,248.05,248.05,248.05,248.05,202900,VNINDEX
984096000,252.61,252.61,252.61,252.61,118320,VNINDEX
984355200,255.99,255.99,255.99,255.99,122200,VNINDEX
984528000,257.70,257.70,257.70,257.70,143900,VNINDEX
984700800,258.52,258.52,258.52,258.52,102470,VNINDEX
984960000,260.29,260.29,260.29,260.29,179700,VNINDEX
985132800,261.11,261.11,261.11,261.11,83750,VNINDEX
985305600,259.60,259.60,259.60,259.60,134900,VNINDEX
985564800,260.11,260.11,260.11,260.11,76400,VNINDEX
985737600,264.70,264.70,264.70,264.70,88900,VNINDEX
985910400,269.30,269.30,269.30,269.30,44100,VNINDEX
986169600,274.43,274.43,274.43,274.43,139700,VNINDEX
986342400,279.56,279.56,279.56,279.56,56510,VNINDEX
986515200,284.69,284.69,284.69,284.69,32610,VNINDEX
986774400,289.82,289.82,289.82,289.82,146700,VNINDEX
986947200,295.09,295.09,295.09,295.09,98460,VNINDEX
987120000,300.36,300.36,300.36,300.36,67800,VNINDEX
987379200,306.16,306.16,306.16,306.16,43800,VNINDEX
987552000,311.96,311.96,311.96,311.96,61000,VNINDEX
987724800,317.76,317.76,317.76,317.76,123200,VNINDEX
987984000,313.74,313.74,313.74,313.74,321600,VNINDEX
988156800,315.27,315.27,315.27,315.27,417300,VNINDEX
988329600,321.07,321.07,321.07,321.07,49600,VNINDEX
988761600,327.13,327.13,327.13,327.13,43770,VNINDEX
988934400,332.00,332.00,332.00,332.00,115100,VNINDEX
989193600,338.35,338.35,338.35,338.35,64500,VNINDEX
989366400,344.47,344.47,344.47,344.47,160930,VNINDEX
989539200,351.06,351.06,351.06,351.06,25600,VNINDEX
989798400,357.65,357.65,357.65,357.65,60350,VNINDEX
989971200,364.27,364.27,364.27,364.27,25100,VNINDEX
990144000,370.90,370.90,370.90,370.90,56200,VNINDEX
990403200,377.43,377.43,377.43,377.43,52100,VNINDEX
990576000,384.16,384.16,384.16,384.16,230100,VNINDEX
990748800,390.88,390.88,390.88,390.88,83500,VNINDEX
991008000,397.50,397.50,397.50,397.50,131900,VNINDEX
991180800,404.26,404.26,404.26,404.26,14300,VNINDEX
991353600,411.03,411.03,411.03,411.03,16310,VNINDEX
991612800,417.79,417.79,417.79,417.79,21700,VNINDEX
991785600,424.56,424.56,424.56,424.56,24840,VNINDEX
991958400,426.58,426.58,426.58,426.58,193310,VNINDEX
992217600,428.02,428.02,428.02,428.02,425300,VNINDEX
992390400,456.18,456.18,456.18,456.18,122400,VNINDEX
992563200,486.34,486.34,486.34,486.34,73910,VNINDEX
992822400,518.62,518.62,518.62,518.62,210100,VNINDEX
992995200,553.56,553.56,553.56,553.56,141000,VNINDEX
993168000,563.00,563.00,563.00,563.00,544250,VNINDEX
993427200,571.04,571.04,571.04,571.04,268110,VNINDEX
993600000,531.93,531.93,531.93,531.93,79700,VNINDEX
993772800,500.28,500.28,500.28,500.28,119750,VNINDEX
994032000,491.17,491.17,491.17,491.17,181400,VNINDEX
994204800,512.80,512.80,512.80,512.80,268300,VNINDEX
994377600,502.93,502.93,502.93,502.93,223500,VNINDEX
994636800,470.83,470.83,470.83,470.83,109100,VNINDEX
994809600,436.13,436.13,436.13,436.13,93000,VNINDEX
994982400,416.46,416.46,416.46,416.46,169000,VNINDEX
995241600,411.43,411.43,411.43,411.43,122000,VNINDEX
995414400,438.12,438.12,438.12,438.12,99400,VNINDEX
995587200,466.67,466.67,466.67,466.67,75600,VNINDEX
995846400,438.33,438.33,438.33,438.33,274800,VNINDEX
996019200,450.87,450.87,450.87,450.87,142400,VNINDEX
996192000,445.37,445.37,445.37,445.37,96900,VNINDEX
996451200,422.46,422.46,422.46,422.46,100200,VNINDEX
996624000,395.63,395.63,395.63,395.63,121100,VNINDEX
996796800,371.76,371.76,371.76,371.76,64200,VNINDEX
997056000,350.69,350.69,350.69,350.69,75990,VNINDEX
997228800,373.63,373.63,373.63,373.63,261300,VNINDEX
997401600,394.18,394.18,394.18,394.18,212800,VNINDEX
997660800,368.34,368.34,368.34,368.34,128650,VNINDEX
997833600,344.31,344.31,344.31,344.31,72150,VNINDEX
998006400,321.83,321.83,321.83,321.83,184600,VNINDEX
998265600,302.25,302.25,302.25,302.25,201050,VNINDEX
998438400,320.98,320.98,320.98,320.98,167000,VNINDEX
998611200,300.03,300.03,300.03,300.03,153800,VNINDEX
998870400,279.65,279.65,279.65,279.65,54700,VNINDEX
999043200,261.35,261.35,261.35,261.35,120750,VNINDEX
999216000,277.40,277.40,277.40,277.40,296800,VNINDEX
999648000,296.43,296.43,296.43,296.43,91300,VNINDEX
999820800,307.76,307.76,307.76,307.76,245500,VNINDEX
1000080000,286.55,286.55,286.55,286.55,265650,VNINDEX
1000252800,284.68,284.68,284.68,284.68,197200,VNINDEX
1000425600,274.64,274.64,274.64,274.64,155200,VNINDEX
1000684800,266.09,266.09,266.09,266.09,135300,VNINDEX
1000857600,273.37,273.37,273.37,273.37,158450,VNINDEX
1001030400,272.03,272.03,272.03,272.03,113300,VNINDEX
1001289600,259.75,259.75,259.75,259.75,150900,VNINDEX
1001462400,249.72,249.72,249.72,249.72,134100,VNINDEX
1001635200,244.46,244.46,244.46,244.46,140700,VNINDEX
1001894400,229.06,229.06,229.06,229.06,142200,VNINDEX
1002067200,214.29,214.29,214.29,214.29,101580,VNINDEX
1002240000,203.12,203.12,203.12,203.12,211800,VNINDEX
1002499200,217.10,217.10,217.10,217.10,299000,VNINDEX
1002672000,221.18,221.18,221.18,221.18,156200,VNINDEX
1002844800,225.27,225.27,225.27,225.27,1200,VNINDEX
1003104000,229.35,229.35,229.35,229.35,988600,VNINDEX
1003276800,233.48,233.48,233.48,233.48,10700,VNINDEX
1003449600,237.62,237.62,237.62,237.62,8700,VNINDEX
1003708800,242.01,242.01,242.01,242.01,17700,VNINDEX
1003881600,246.41,246.41,246.41,246.41,53500,VNINDEX
1004054400,250.85,250.85,250.85,250.85,23410,VNINDEX
1004313600,255.55,255.55,255.55,255.55,408390,VNINDEX
1004486400,260.29,260.29,260.29,260.29,52900,VNINDEX
1004659200,265.03,265.03,265.03,265.03,65500,VNINDEX
1004918400,269.77,269.77,269.77,269.77,69500,VNINDEX
1005091200,274.89,274.89,274.89,274.89,24900,VNINDEX
1005264000,280.03,280.03,280.03,280.03,21530,VNINDEX
1005523200,285.06,285.06,285.06,285.06,24900,VNINDEX
1005696000,290.51,290.51,290.51,290.51,33200,VNINDEX
1005868800,295.97,295.97,295.97,295.97,24400,VNINDEX
1006128000,301.09,301.09,301.09,301.09,53900,VNINDEX
1006300800,296.11,296.11,296.11,296.11,300700,VNINDEX
1006473600,292.17,292.17,292.17,292.17,184900,VNINDEX
1006732800,296.90,296.90,296.90,296.90,278300,VNINDEX
1006905600,293.03,293.03,293.03,293.03,156300,VNINDEX
1007078400,288.52,288.52,288.52,288.52,41600,VNINDEX
1007337600,283.02,283.02,283.02,283.02,28200,VNINDEX
1007510400,279.15,279.15,279.15,279.15,18000,VNINDEX
1007683200,275.49,275.49,275.49,275.49,72600,VNINDEX
1007942400,271.62,271.62,271.62,271.62,149300,VNINDEX
1008115200,267.83,267.83,267.83,267.83,78500,VNINDEX
1008288000,263.04,263.04,263.04,263.04,47400,VNINDEX
1008547200,259.08,259.08,259.08,259.08,26900,VNINDEX
1008720000,247.26,247.26,247.26,247.26,85500,VNINDEX
1008892800,250.95,250.95,250.95,250.95,362700,VNINDEX
1009152000,248.05,248.05,248.05,248.05,174900,VNINDEX
1009324800,242.75,242.75,242.75,242.75,145500,VNINDEX
1009497600,239.27,239.27,239.27,239.27,72900,VNINDEX
1009756800,235.40,235.40,235.40,235.40,43900,VNINDEX
1009929600,231.70,231.70,231.70,231.70,64310,VNINDEX
1010102400,227.79,227.79,227.79,227.79,41410,VNINDEX
1010361600,225.95,225.95,225.95,225.95,284020,VNINDEX
1010534400,222.90,222.90,222.90,222.90,188720,VNINDEX
1010707200,219.22,219.22,219.22,219.22,79210,VNINDEX
1010966400,214.16,214.16,214.16,214.16,52210,VNINDEX
1011139200,210.68,210.68,210.68,210.68,32420,VNINDEX
1011312000,206.79,206.79,206.79,206.79,30810,VNINDEX
1011571200,203.27,203.27,203.27,203.27,79500,VNINDEX
1011744000,206.01,206.01,206.01,206.01,325120,VNINDEX
1011916800,209.02,209.02,209.02,209.02,,VNINDEX
1012176000,210.76,210.76,210.76,210.76,121520,VNINDEX
1012348800,207.55,207.55,207.55,207.55,548820,VNINDEX
1012521600,204.48,204.48,204.48,204.48,277740,VNINDEX
1012780800,203.77,203.77,203.77,203.77,271120,VNINDEX
1012953600,205.37,205.37,205.37,205.37,183320,VNINDEX
1013126400,205.20,205.20,205.20,205.20,286820,VNINDEX
1013990400,202.89,202.89,202.89,202.89,58510,VNINDEX
1014163200,199.52,199.52,199.52,199.52,91720,VNINDEX
1014336000,196.58,196.58,196.58,196.58,124100,VNINDEX
1014595200,193.79,193.79,193.79,193.79,181500,VNINDEX
1014768000,191.10,191.10,191.10,191.10,85420,VNINDEX
1014940800,193.59,193.59,193.59,193.59,454230,VNINDEX
1015200000,190.98,190.98,190.98,190.98,209730,VNINDEX
1015286400,188.22,188.22,188.22,188.22,136830,VNINDEX
1015372800,185.74,185.74,185.74,185.74,150710,VNINDEX
1015459200,183.20,183.20,183.20,183.20,173000,VNINDEX
1015545600,181.20,181.20,181.20,181.20,181410,VNINDEX
1015804800,180.73,180.73,180.73,180.73,348000,VNINDEX
1015891200,182.92,182.92,182.92,182.92,148510,VNINDEX
1015977600,185.66,185.66,185.66,185.66,79020,VNINDEX
1016064000,188.97,188.97,188.97,188.97,96560,VNINDEX
1016150400,192.39,192.39,192.39,192.39,194700,VNINDEX
1016409600,190.30,190.30,190.30,190.30,413510,VNINDEX
1016496000,187.06,187.06,187.06,187.06,140720,VNINDEX
1016582400,189.05,189.05,189.05,189.05,386420,VNINDEX
1016668800,189.26,189.26,189.26,189.26,129410,VNINDEX
1016755200,187.67,187.67,187.67,187.67,136300,VNINDEX
1017014400,188.71,188.71,188.71,188.71,97400,VNINDEX
1017100800,191.97,191.97,191.97,191.97,117000,VNINDEX
1017187200,195.11,195.11,195.11,195.11,126600,VNINDEX
1017273600,197.89,197.89,197.89,197.89,138300,VNINDEX
1017360000,200.15,200.15,200.15,200.15,118400,VNINDEX
1017619200,203.14,203.14,203.14,203.14,144400,VNINDEX
1017705600,203.22,203.22,203.22,203.22,174800,VNINDEX
1017792000,202.16,202.16,202.16,202.16,359500,VNINDEX
1017878400,201.38,201.38,201.38,201.38,208100,VNINDEX
1017964800,198.77,198.77,198.77,198.77,114000,VNINDEX
1018224000,198.52,198.52,198.52,198.52,148400,VNINDEX
1018310400,200.48,200.48,200.48,200.48,139500,VNINDEX
1018396800,200.85,200.85,200.85,200.85,128200,VNINDEX
1018483200,200.36,200.36,200.36,200.36,146000,VNINDEX
1018569600,199.69,199.69,199.69,199.69,107700,VNINDEX
1018828800,200.40,200.40,200.40,200.40,105900,VNINDEX
1018915200,198.44,198.44,198.44,198.44,116200,VNINDEX
1019001600,197.12,197.12,197.12,197.12,100030,VNINDEX
1019088000,199.31,199.31,199.31,199.31,160300,VNINDEX
1019174400,201.43,201.43,201.43,201.43,175800,VNINDEX
1019433600,201.14,201.14,201.14,201.14,148600,VNINDEX
1019520000,202.81,202.81,202.81,202.81,238800,VNINDEX
1019606400,205.65,205.65,205.65,205.65,205500,VNINDEX
1019692800,207.06,207.06,207.06,207.06,341250,VNINDEX
1019779200,208.48,208.48,208.48,208.48,234500,VNINDEX
1020297600,209.52,209.52,209.52,209.52,401400,VNINDEX
1020384000,212.95,212.95,212.95,212.95,275400,VNINDEX
1020643200,214.23,214.23,214.23,214.23,284100,VNINDEX
1020729600,210.43,210.43,210.43,210.43,240200,VNINDEX
1020816000,207.05,207.05,207.05,207.05,235300,VNINDEX
1020902400,208.85,208.85,208.85,208.85,185700,VNINDEX
1020988800,211.88,211.88,211.88,211.88,216100,VNINDEX
1021248000,209.62,209.62,209.62,209.62,281800,VNINDEX
1021334400,209.88,209.88,209.88,209.88,208800,VNINDEX
1021420800,209.82,209.82,209.82,209.82,246600,VNINDEX
1021507200,209.08,209.08,209.08,209.08,233400,VNINDEX
1021593600,209.79,209.79,209.79,209.79,504860,VNINDEX
1021852800,208.14,208.14,208.14,208.14,173500,VNINDEX
1021939200,208.93,208.93,208.93,208.93,179400,VNINDEX
1022025600,209.66,209.66,209.66,209.66,163700,VNINDEX
1022112000,208.93,208.93,208.93,208.93,135000,VNINDEX
1022198400,208.04,208.04,208.04,208.04,202900,VNINDEX
1022457600,206.30,206.30,206.30,206.30,196300,VNINDEX
1022544000,205.02,205.02,205.02,205.02,246600,VNINDEX
1022630400,203.65,203.65,203.65,203.65,180600,VNINDEX
1022716800,203.77,203.77,203.77,203.77,129100,VNINDEX
1022803200,207.12,207.12,207.12,207.12,189300,VNINDEX
1023062400,207.81,207.81,207.81,207.81,131900,VNINDEX
1023148800,205.68,205.68,205.68,205.68,93500,VNINDEX
1023235200,205.48,205.48,205.48,205.48,74000,VNINDEX
1023321600,205.07,205.07,205.07,205.07,84900,VNINDEX
1023408000,203.06,203.06,203.06,203.06,84800,VNINDEX
1023667200,204.88,204.88,204.88,204.88,88900,VNINDEX
1023753600,203.53,203.53,203.53,203.53,74500,VNINDEX
1023840000,203.79,203.79,203.79,203.79,88810,VNINDEX
1023926400,202.35,202.35,202.35,202.35,65700,VNINDEX
1024012800,200.75,200.75,200.75,200.75,117000,VNINDEX
1024272000,197.77,197.77,197.77,197.77,118200,VNINDEX
1024358400,195.59,195.59,195.59,195.59,72000,VNINDEX
1024444800,192.13,192.13,192.13,192.13,151400,VNINDEX
1024531200,193.32,193.32,193.32,193.32,188600,VNINDEX
1024617600,196.89,196.89,196.89,196.89,43700,VNINDEX
1024876800,200.50,200.50,200.50,200.50,38400,VNINDEX
1024963200,202.40,202.40,202.40,202.40,146300,VNINDEX
1025049600,200.50,200.50,200.50,200.50,201400,VNINDEX
1025136000,199.61,199.61,199.61,199.61,129900,VNINDEX
1025222400,202.06,202.06,202.06,202.06,141150,VNINDEX
1025481600,200.26,200.26,200.26,200.26,98900,VNINDEX
1025568000,199.94,199.94,199.94,199.94,131000,VNINDEX
1025654400,199.61,199.61,199.61,199.61,92600,VNINDEX
1025740800,199.70,199.70,199.70,199.70,137500,VNINDEX
1025827200,200.50,200.50,200.50,200.50,119500,VNINDEX
1026086400,200.19,200.19,200.19,200.19,89300,VNINDEX
1026172800,199.00,199.00,199.00,199.00,187700,VNINDEX
1026259200,197.27,197.27,197.27,197.27,257400,VNINDEX
1026345600,197.25,197.25,197.25,197.25,152800,VNINDEX
1026432000,198.17,198.17,198.17,198.17,134000,VNINDEX
1026691200,197.37,197.37,197.37,197.37,383220,VNINDEX
1026777600,196.85,196.85,196.85,196.85,96000,VNINDEX
1026864000,194.30,194.30,194.30,194.30,150400,VNINDEX
1026950400,192.42,192.42,192.42,192.42,86000,VNINDEX
1027036800,191.25,191.25,191.25,191.25,125600,VNINDEX
1027296000,193.36,193.36,193.36,193.36,434200,VNINDEX
1027382400,196.85,196.85,196.85,196.85,153700,VNINDEX
1027468800,197.42,197.42,197.42,197.42,289500,VNINDEX
1027555200,194.49,194.49,194.49,194.49,184300,VNINDEX
1027641600,195.79,195.79,195.79,195.79,116500,VNINDEX
1027900800,195.16,195.16,195.16,195.16,132000,VNINDEX
1027987200,196.94,196.94,196.94,196.94,105700,VNINDEX
1028073600,197.57,197.57,197.57,197.57,181600,VNINDEX
1028160000,197.12,197.12,197.12,197.12,114910,VNINDEX
1028246400,195.06,195.06,195.06,195.06,92400,VNINDEX
1028505600,193.67,193.67,193.67,193.67,155400,VNINDEX
1028592000,194.34,194.34,194.34,194.34,86800,VNINDEX
1028678400,194.06,194.06,194.06,194.06,106900,VNINDEX
1028764800,193.39,193.39,193.39,193.39,110300,VNINDEX
1028851200,192.49,192.49,192.49,192.49,141050,VNINDEX
1029110400,191.53,191.53,191.53,191.53,115700,VNINDEX
1029196800,189.78,189.78,189.78,189.78,158800,VNINDEX
1029283200,188.73,188.73,188.73,188.73,128500,VNINDEX
1029369600,189.55,189.55,189.55,189.55,175400,VNINDEX
1029456000,191.67,191.67,191.67,191.67,105300,VNINDEX
1029715200,192.67,192.67,192.67,192.67,,VNINDEX
1029801600,190.96,190.96,190.96,190.96,110000,VNINDEX
1029888000,190.90,190.90,190.90,190.90,173800,VNINDEX
1029974400,190.95,190.95,190.95,190.95,169600,VNINDEX
1030060800,190.21,190.21,190.21,190.21,169200,VNINDEX
1030320000,189.97,189.97,189.97,189.97,134000,VNINDEX
1030406400,189.32,189.32,189.32,189.32,128400,VNINDEX
1030492800,190.54,190.54,190.54,190.54,125300,VNINDEX
1030579200,191.28,191.28,191.28,191.28,169500,VNINDEX
1030665600,191.66,191.66,191.66,191.66,181600,VNINDEX
1031011200,191.43,191.43,191.43,191.43,88200,VNINDEX
1031097600,190.59,190.59,190.59,190.59,148100,VNINDEX
1031184000,190.54,190.54,190.54,190.54,96900,VNINDEX
1031270400,190.45,190.45,190.45,190.45,82200,VNINDEX
1031529600,190.21,190.21,190.21,190.21,102700,VNINDEX
1031616000,189.86,189.86,189.86,189.86,95300,VNINDEX
1031702400,189.40,189.40,189.40,189.40,161779,VNINDEX
1031788800,189.14,189.14,189.14,189.14,80200,VNINDEX
1031875200,188.72,188.72,188.72,188.72,116700,VNINDEX
1032134400,188.66,188.66,188.66,188.66,126800,VNINDEX
1032220800,186.87,186.87,186.87,186.87,121500,VNINDEX
1032307200,185.00,185.00,185.00,185.00,129400,VNINDEX
1032393600,184.69,184.69,184.69,184.69,111100,VNINDEX
1032480000,183.83,183.83,183.83,183.83,127500,VNINDEX
1032739200,182.33,182.33,182.33,182.33,134500,VNINDEX
1032825600,179.93,179.93,179.93,179.93,116500,VNINDEX
1032912000,181.66,181.66,181.66,181.66,117100,VNINDEX
1032998400,183.67,183.67,183.67,183.67,123050,VNINDEX
1033084800,182.62,182.62,182.62,182.62,122600,VNINDEX
1033344000,182.13,182.13,182.13,182.13,76200,VNINDEX
1033430400,182.97,182.97,182.97,182.97,76850,VNINDEX
1033516800,182.84,182.84,182.84,182.84,67500,VNINDEX
1033603200,183.40,183.40,183.40,183.40,88100,VNINDEX
1033689600,182.49,182.49,182.49,182.49,71900,VNINDEX
1033948800,181.71,181.71,181.71,181.71,88500,VNINDEX
1034035200,180.02,180.02,180.02,180.02,140600,VNINDEX
1034121600,178.85,178.85,178.85,178.85,134400,VNINDEX
1034208000,179.10,179.10,179.10,179.10,516200,VNINDEX
1034294400,179.33,179.33,179.33,179.33,36100,VNINDEX
1034553600,180.10,180.10,180.10,180.10,109300,VNINDEX
1034640000,180.63,180.63,180.63,180.63,122400,VNINDEX
1034726400,180.13,180.13,180.13,180.13,73200,VNINDEX
1034812800,179.66,179.66,179.66,179.66,91100,VNINDEX
1034899200,178.64,178.64,178.64,178.64,124620,VNINDEX
1035158400,178.66,178.66,178.66,178.66,66610,VNINDEX
1035244800,179.39,179.39,179.39,179.39,101580,VNINDEX
1035331200,179.10,179.10,179.10,179.10,71500,VNINDEX
1035417600,178.94,178.94,178.94,178.94,90900,VNINDEX
1035504000,178.81,178.81,178.81,178.81,68600,VNINDEX
1035763200,178.80,178.80,178.80,178.80,105200,VNINDEX
1035849600,177.92,177.92,177.92,177.92,100600,VNINDEX
1035936000,177.61,177.61,177.61,177.61,55700,VNINDEX
1036022400,177.61,177.61,177.61,177.61,53800,VNINDEX
1036108800,177.35,177.35,177.35,177.35,78400,VNINDEX
1036368000,176.57,176.57,176.57,176.57,386900,VNINDEX
1036454400,175.02,175.02,175.02,175.02,288200,VNINDEX
1036540800,174.84,174.84,174.84,174.84,57110,VNINDEX
1036627200,174.62,174.62,174.62,174.62,87010,VNINDEX
1036713600,174.88,174.88,174.88,174.88,64710,VNINDEX
1036972800,175.19,175.19,175.19,175.19,60070,VNINDEX
1037059200,175.27,175.27,175.27,175.27,58200,VNINDEX
1037145600,175.63,175.63,175.63,175.63,65300,VNINDEX
1037232000,175.42,175.42,175.42,175.42,91600,VNINDEX
1037318400,175.77,175.77,175.77,175.77,70700,VNINDEX
1037577600,175.73,175.73,175.73,175.73,76300,VNINDEX
1037664000,175.54,175.54,175.54,175.54,64400,VNINDEX
1037750400,176.08,176.08,176.08,176.08,51100,VNINDEX
1037836800,176.47,176.47,176.47,176.47,104100,VNINDEX
1037923200,175.24,175.24,175.24,175.24,64300,VNINDEX
1038182400,176.47,176.47,176.47,176.47,54500,VNINDEX
1038268800,176.50,176.50,176.50,176.50,99200,VNINDEX
1038355200,176.44,176.44,176.44,176.44,80100,VNINDEX
1038441600,177.25,177.25,177.25,177.25,79300,VNINDEX
1038528000,177.87,177.87,177.87,177.87,40000,VNINDEX
1038787200,179.27,179.27,179.27,179.27,95860,VNINDEX
1038873600,183.56,183.56,183.56,183.56,89530,VNINDEX
1038960000,187.21,187.21,187.21,187.21,181770,VNINDEX
1039046400,186.83,186.83,186.83,186.83,235500,VNINDEX
1039132800,184.55,184.55,184.55,184.55,136700,VNINDEX
1039392000,183.62,183.62,183.62,183.62,124600,VNINDEX
1039478400,184.75,184.75,184.75,184.75,74300,VNINDEX
1039564800,184.34,184.34,184.34,184.34,102900,VNINDEX
1039651200,183.69,183.69,183.69,183.69,68400,VNINDEX
1039737600,184.15,184.15,184.15,184.15,101200,VNINDEX
1039996800,184.74,184.74,184.74,184.74,86700,VNINDEX
1040083200,185.37,185.37,185.37,185.37,138220,VNINDEX
1040169600,185.96,185.96,185.96,185.96,150300,VNINDEX
1040256000,186.18,186.18,186.18,186.18,,VNINDEX
1040342400,184.94,184.94,184.94,184.94,115700,VNINDEX
1040601600,184.23,184.23,184.23,184.23,73400,VNINDEX
1040688000,184.18,184.18,184.18,184.18,122500,VNINDEX
1040774400,184.14,184.14,184.14,184.14,92900,VNINDEX
1040860800,183.78,183.78,183.78,183.78,107400,VNINDEX
1040947200,183.05,183.05,183.05,183.05,70700,VNINDEX
1041206400,182.65,182.65,182.65,182.65,54700,VNINDEX
1041292800,183.33,183.33,183.33,183.33,65900,VNINDEX
1041465600,183.41,183.41,183.41,183.41,30300,VNINDEX
1041552000,182.39,182.39,182.39,182.39,58100,VNINDEX
1041811200,181.76,181.76,181.76,181.76,52400,VNINDEX
