time,open,high,low,close,volume,ticker
2018-07-09,922.72,929.5,915.12,915.12,106167072,VNINDEX
2018-07-10,919.44,921.96,911.12,911.12,93102104,VNINDEX
2018-07-11,898.08,900.16,885.09,893.16,138119520,VNINDEX
2018-07-12,891.21,905.72,884.75,898.51,90464336,VNINDEX
2018-07-13,904.8,912.53,899.94,909.72,121978592,VNINDEX
2018-07-16,914.22,917.63,905.27,911.11,110882464,VNINDEX
2018-07-17,905.32,921.27,902.02,921.27,136304656,VNINDEX
2018-07-18,926.14,942.39,926.14,942.39,184648672,VNINDEX
2018-07-19,943.91,947.07,939.58,943.97,166922928,VNINDEX
2018-07-20,938.83,941.94,930.26,933.39,178891904,VNINDEX
2018-07-23,931.52,949.14,930.25,936.74,190030608,VNINDEX
2018-07-24,933.22,939.07,926.3,934.08,169638576,VNINDEX
2018-07-25,936.57,938.33,927.58,927.58,201884576,VNINDEX
2018-07-26,928.96,930.32,920.99,930.16,175235216,VNINDEX
2018-07-27,931.9,937.23,928.82,935.52,163302080,VNINDEX
2018-07-30,940.76,949.73,937.69,949.73,184174688,VNINDEX
2018-07-31,948.56,959.07,947.32,956.39,229774480,VNINDEX
2018-08-01,957.35,960.05,949.89,952.77,180793936,VNINDEX
2018-08-02,952.75,953.55,942.39,953.55,197722672,VNINDEX
2018-08-03,957.92,966.1,955.13,959.6,166126816,VNINDEX
2018-08-06,960.12,962.99,955.42,960.23,153665952,VNINDEX
2018-08-07,957.7,962.02,953.71,956.79,138303872,VNINDEX
2018-08-08,958.31,966.27,958.31,966.27,140667744,VNINDEX
2018-08-09,968.57,972.52,963.5,963.5,156257392,VNINDEX
2018-08-10,962.03,968.47,955.04,968.47,171440128,VNINDEX
2018-08-13,966.46,978.04,963.41,978.04,178091808,VNINDEX
2018-08-14,979.66,981.42,974.47,978.27,149752816,VNINDEX
2018-08-15,980.45,982.0,961.37,961.37,170817952,VNINDEX
2018-08-16,952.83,964.28,947.09,964.28,155986304,VNINDEX
2018-08-17,971.4,975.52,968.88,968.88,136124704,VNINDEX
2018-08-20,970.81,973.57,966.46,969.62,159945456,VNINDEX
2018-08-21,968.46,979.21,968.45,979.21,166417760,VNINDEX
2018-08-22,979.21,986.36,980.32,982.15,165152304,VNINDEX
2018-08-23,984.12,989.45,982.48,987.36,136864880,VNINDEX
2018-08-24,985.49,989.21,982.88,987.05,154534736,VNINDEX
2018-08-27,990.19,994.54,990.03,991.92,172686080,VNINDEX
2018-08-28,993.95,995.29,989.81,995.19,160331536,VNINDEX
2018-08-29,995.05,995.05,987.47,988.17,147774080,VNINDEX
2018-08-30,987.62,998.07,983.43,998.07,156100944,VNINDEX
2018-08-31,998.55,1003.06,989.54,989.54,163243744,VNINDEX
2018-09-04,990.79,992.18,975.94,975.94,172128480,VNINDEX
2018-09-05,975.05,978.78,964.8,968.44,161390784,VNINDEX
2018-09-06,968.37,970.84,957.99,958.19,142238288,VNINDEX
2018-09-07,955.5,969.34,955.5,968.9,152617376,VNINDEX
2018-09-10,969.74,974.59,968.19,970.34,150338320,VNINDEX
2018-09-11,968.41,985.06,967.92,985.06,158843936,VNINDEX
2018-09-12,990.0,994.83,987.01,987.01,170858032,VNINDEX
2018-09-13,987.48,992.96,984.92,987.95,148842464,VNINDEX
2018-09-14,990.0,995.55,989.56,991.34,149728928,VNINDEX
2018-09-17,990.65,993.83,987.02,987.61,146741120,VNINDEX
2018-09-18,983.43,993.49,981.89,993.49,171104336,VNINDEX
2018-09-19,998.65,1001.83,994.5,995.54,206247040,VNINDEX
2018-09-20,996.48,1004.74,996.48,1004.74,179431952,VNINDEX
2018-09-21,1006.25,1009.1,1000.39,1002.97,273413184,VNINDEX
2018-09-24,1007.52,1011.29,1007.45,1011.29,169398928,VNINDEX
2018-09-25,1011.94,1014.53,1008.67,1010.74,198241536,VNINDEX
2018-09-26,1008.93,1014.86,1007.44,1009.61,219897584,VNINDEX
2018-09-27,1012.57,1017.78,1010.49,1015.37,180962768,VNINDEX
2018-09-28,1019.34,1020.84,1015.4,1017.13,224567008,VNINDEX
2018-10-01,1019.49,1023.87,1012.88,1012.88,225044928,VNINDEX
2018-10-02,1014.26,1021.51,1013.11,1018.79,203932864,VNINDEX
2018-10-03,1021.08,1024.59,1016.47,1020.4,160155648,VNINDEX
2018-10-04,1024.68,1024.68,1020.4,1023.62,183870800,VNINDEX
2018-10-05,1020.21,1020.77,1008.39,1008.39,206650560,VNINDEX
2018-10-08,1003.31,1006.13,996.12,996.12,185949536,VNINDEX
2018-10-09,998.7,1001.87,996.19,996.19,178954448,VNINDEX
2018-10-10,998.66,999.62,991.22,993.96,171846560,VNINDEX
2018-10-11,972.21,972.21,938.83,945.89,344023616,VNINDEX
2018-10-12,939.2,970.08,933.35,970.08,203631776,VNINDEX
2018-10-15,968.8,969.36,951.64,951.64,123102120,VNINDEX
2018-10-16,950.36,963.69,950.36,963.37,117735944,VNINDEX
2018-10-17,973.14,975.27,969.06,971.6,137768800,VNINDEX
2018-10-18,968.93,970.75,962.68,963.47,126109952,VNINDEX
2018-10-19,949.94,959.63,945.83,958.36,132371328,VNINDEX
2018-10-22,960.63,963.79,953.51,953.51,133005080,VNINDEX
2018-10-23,950.12,950.42,925.29,939.68,181840880,VNINDEX
2018-10-24,935.25,939.06,922.73,922.73,132105248,VNINDEX
2018-10-25,902.59,912.07,885.34,910.17,163619872,VNINDEX
2018-10-26,918.11,918.16,900.82,900.82,133621648,VNINDEX
2018-10-29,895.05,897.84,884.92,888.82,113424688,VNINDEX
2018-10-30,881.32,894.8,880.85,888.69,119547416,VNINDEX
2018-10-31,894.23,914.76,894.23,914.76,159222368,VNINDEX
2018-11-01,915.52,918.84,905.73,907.96,121693328,VNINDEX
2018-11-02,911.35,927.62,910.4,924.86,209087968,VNINDEX
2018-11-05,920.87,925.53,915.77,925.53,121121312,VNINDEX
2018-11-06,931.0,931.27,921.93,922.05,120442560,VNINDEX
2018-11-07,922.03,924.6,915.41,922.16,126800488,VNINDEX
2018-11-08,928.69,932.86,925.54,926.28,136692720,VNINDEX
2018-11-09,921.11,925.31,914.29,914.29,131109632,VNINDEX
2018-11-12,909.36,918.99,903.95,918.12,109808768,VNINDEX
2018-11-13,904.35,910.2,903.48,905.38,132807600,VNINDEX
2018-11-14,904.16,910.58,898.83,900.93,125187840,VNINDEX
2018-11-15,901.13,903.83,892.5,897.15,134989504,VNINDEX
2018-11-16,901.44,903.21,894.14,898.19,142498160,VNINDEX
2018-11-19,902.65,916.06,900.61,916.06,123860320,VNINDEX
2018-11-20,909.76,919.02,909.76,919.02,126164584,VNINDEX
2018-11-21,909.83,922.56,907.47,922.56,119083104,VNINDEX
2018-11-22,924.93,926.15,922.02,924.42,114412136,VNINDEX
2018-11-23,923.91,925.84,916.87,917.97,111905784,VNINDEX
2018-11-26,915.67,921.96,914.43,921.03,90451440,VNINDEX
2018-11-27,925.12,930.37,921.26,923.12,109001536,VNINDEX
2018-11-28,922.29,930.2,922.03,930.2,96777712,VNINDEX
2018-11-29,934.88,937.75,926.79,926.79,117424888,VNINDEX
2018-11-30,924.49,928.92,921.08,926.54,128769256,VNINDEX
2018-12-03,937.7,951.59,937.1,951.59,158946864,VNINDEX
2018-12-04,952.97,960.44,950.89,958.84,177097760,VNINDEX
2018-12-05,950.34,960.87,946.97,957.14,153998080,VNINDEX
2018-12-06,957.14,959.59,948.44,954.82,145040192,VNINDEX
2018-12-07,956.49,962.39,955.96,958.59,151647568,VNINDEX
2018-12-10,955.06,958.25,951.5,955.89,129252704,VNINDEX
2018-12-11,955.93,957.97,949.34,954.58,126821328,VNINDEX
2018-12-12,956.32,961.28,956.0,961.28,143971264,VNINDEX
2018-12-13,963.65,966.83,960.1,960.25,145835488,VNINDEX
2018-12-14,958.78,960.09,951.04,952.04,131393080,VNINDEX
2018-12-17,948.09,948.09,933.65,933.65,143135296,VNINDEX
2018-12-18,921.48,928.2,917.03,927.25,155653888,VNINDEX
2018-12-19,926.35,927.03,914.55,919.24,119410208,VNINDEX
2018-12-20,915.5,921.79,914.18,918.24,107806880,VNINDEX
2018-12-21,911.57,915.02,907.88,912.26,131219760,VNINDEX
2018-12-24,910.86,916.41,908.56,908.56,109246400,VNINDEX
2018-12-25,893.71,897.94,882.17,897.94,168379488,VNINDEX
2018-12-26,896.63,899.49,890.86,891.75,104065936,VNINDEX
2018-12-27,904.8,906.63,900.81,900.81,112522144,VNINDEX
2018-12-28,903.79,903.79,892.54,892.54,123558624,VNINDEX
2019-01-02,900.1,900.1,891.1,891.75,91857072,VNINDEX
2019-01-03,889.78,892.21,872.12,878.22,135125056,VNINDEX
2019-01-04,872.69,881.48,861.85,880.9,117664072,VNINDEX
2019-01-07,890.47,896.63,885.3,889.64,87417136,VNINDEX
2019-01-08,891.37,891.87,883.67,887.44,92128528,VNINDEX
2019-01-09,890.26,897.25,888.61,896.99,121796328,VNINDEX
2019-01-10,897.85,899.47,895.17,898.3,102404440,VNINDEX
2019-01-11,899.1,904.37,899.1,902.71,107782496,VNINDEX
2019-01-14,903.83,903.83,897.18,901.8,102797712,VNINDEX
2019-01-15,901.21,909.68,898.92,909.68,106149232,VNINDEX
2019-01-16,911.32,912.48,906.39,908.7,107555096,VNINDEX
2019-01-17,908.48,909.06,901.89,901.89,117379944,VNINDEX
2019-01-18,902.7,906.35,900.64,902.3,98216800,VNINDEX
2019-01-21,905.25,911.74,903.09,911.05,119012352,VNINDEX
2019-01-22,912.73,913.37,906.55,906.55,122327992,VNINDEX
2019-01-23,905.73,910.12,905.12,908.18,104593264,VNINDEX
2019-01-24,908.56,910.59,906.59,908.79,93576168,VNINDEX
2019-01-25,908.86,911.59,907.96,908.88,94869512,VNINDEX
2019-01-28,912.53,913.43,908.9,912.18,105335968,VNINDEX
2019-01-29,913.67,915.93,907.09,915.93,97050248,VNINDEX
2019-01-30,914.08,917.8,913.48,915.84,101720056,VNINDEX
2019-01-31,919.12,920.36,910.38,910.65,110220264,VNINDEX
2019-02-01,911.98,912.81,907.52,908.67,101242392,VNINDEX
2019-02-11,916.98,926.1,915.86,926.1,105483584,VNINDEX
2019-02-12,930.37,938.64,926.98,937.54,172197216,VNINDEX
2019-02-13,937.61,945.25,937.34,945.25,176159808,VNINDEX
2019-02-14,946.54,953.66,945.99,952.34,156655328,VNINDEX
2019-02-15,951.9,955.4,948.26,950.89,145322496,VNINDEX
2019-02-18,954.85,961.3,953.32,961.3,169171360,VNINDEX
2019-02-19,962.84,971.92,962.81,964.35,195093264,VNINDEX
2019-02-20,963.29,972.75,963.29,970.58,145267488,VNINDEX
2019-02-21,972.82,987.57,970.31,987.57,162918224,VNINDEX
2019-02-22,983.99,993.16,982.86,988.91,199234032,VNINDEX
2019-02-25,996.06,999.9,992.72,994.43,192681552,VNINDEX
2019-02-26,991.63,996.44,979.24,987.06,209790992,VNINDEX
2019-02-27,989.61,994.46,988.09,990.27,204616976,VNINDEX
2019-02-28,989.84,990.25,965.47,965.47,197428320,VNINDEX
2019-03-01,971.05,980.82,970.54,979.63,147716480,VNINDEX
2019-03-04,983.5,994.46,983.33,993.99,209754096,VNINDEX
2019-03-05,990.08,1000.25,987.92,992.45,243416224,VNINDEX
2019-03-06,993.01,994.49,985.51,994.49,189551552,VNINDEX
2019-03-07,995.65,1004.55,994.03,994.03,187770048,VNINDEX
2019-03-08,987.89,991.98,984.48,985.25,176347264,VNINDEX
2019-03-11,982.94,987.11,981.34,984.6,142651936,VNINDEX
2019-03-12,991.14,1001.32,990.46,1001.32,179893472,VNINDEX
2019-03-13,1003.75,1009.77,1003.01,1005.41,197620224,VNINDEX
2019-03-14,1006.37,1011.39,1002.09,1008.44,182827760,VNINDEX
2019-03-15,1008.22,1008.22,1001.1,1004.12,207003712,VNINDEX
2019-03-18,1007.92,1013.29,1007.92,1011.86,188364576,VNINDEX
2019-03-19,1013.75,1014.51,1004.22,1006.59,198984160,VNINDEX
2019-03-20,1002.86,1003.25,992.02,1002.3,180045616,VNINDEX
2019-03-21,1005.12,1006.37,981.78,981.78,182708032,VNINDEX
2019-03-22,984.9,990.07,981.3,988.71,151811072,VNINDEX
2019-03-25,976.53,976.53,964.76,970.07,177632672,VNINDEX
2019-03-26,975.44,978.99,966.9,969.79,139645024,VNINDEX
2019-03-27,976.67,979.32,972.25,975.91,112974064,VNINDEX
2019-03-28,973.44,983.18,972.6,982.98,122202112,VNINDEX
2019-03-29,985.35,988.24,980.76,980.76,131921800,VNINDEX
2019-04-01,984.89,988.53,982.8,988.53,137258336,VNINDEX
2019-04-02,994.87,996.41,985.48,985.81,139423296,VNINDEX
2019-04-03,984.74,985.26,980.3,984.46,128758896,VNINDEX
2019-04-04,987.47,989.08,982.94,986.91,131989376,VNINDEX
2019-04-05,988.09,990.38,986.39,989.26,129755944,VNINDEX
2019-04-08,991.65,997.56,989.33,997.56,146953600,VNINDEX
2019-04-09,999.89,1000.02,987.82,988.48,152345600,VNINDEX
2019-04-10,984.79,987.27,976.83,981.91,136497840,VNINDEX
2019-04-11,984.46,985.95,981.06,985.95,117588864,VNINDEX
2019-04-12,984.66,984.69,980.26,982.9,111898232,VNINDEX
2019-04-16,970.87,978.53,963.06,977.17,130941664,VNINDEX
2019-04-17,978.21,980.71,972.1,972.1,148469408,VNINDEX
2019-04-18,969.5,973.73,962.05,962.3,137181216,VNINDEX
2019-04-19,968.27,971.73,965.46,966.21,96080152,VNINDEX
2019-04-22,963.78,966.69,959.33,965.86,115805120,VNINDEX
2019-04-23,964.84,970.98,964.35,968.0,112653936,VNINDEX
2019-04-24,969.66,978.71,969.66,976.92,121107824,VNINDEX
2019-04-25,976.46,976.46,971.92,974.13,112382888,VNINDEX
2019-04-26,972.86,979.64,970.73,979.64,107350696,VNINDEX
2019-05-02,978.81,979.93,975.51,978.5,123917216,VNINDEX
2019-05-03,976.77,977.13,971.75,974.14,127740216,VNINDEX
2019-05-06,964.37,964.89,955.41,957.97,133510960,VNINDEX
2019-05-07,961.31,965.61,955.42,957.56,121330080,VNINDEX
2019-05-08,950.1,953.88,947.86,951.22,118717984,VNINDEX
2019-05-09,950.66,953.66,944.91,947.01,114863672,VNINDEX
2019-05-10,950.37,953.92,947.85,952.55,114647768,VNINDEX
2019-05-13,952.11,958.54,951.76,958.54,124693712,VNINDEX
2019-05-14,952.13,965.34,952.13,965.34,135189664,VNINDEX
2019-05-15,967.95,977.65,967.95,975.64,154156576,VNINDEX
2019-05-16,976.96,981.22,975.69,975.69,129973616,VNINDEX
2019-05-17,977.85,980.04,974.91,976.48,120457432,VNINDEX
2019-05-20,975.95,987.13,974.47,987.13,134337952,VNINDEX
2019-05-21,989.67,992.84,986.07,986.29,124573784,VNINDEX
2019-05-22,986.66,992.26,982.68,983.78,127215168,VNINDEX
2019-05-23,982.0,984.57,977.17,982.71,107963632,VNINDEX
2019-05-24,976.59,983.14,970.03,970.03,128053184,VNINDEX
2019-05-27,970.73,975.4,970.41,975.14,95899120,VNINDEX
2019-05-28,977.02,978.8,969.51,972.0,120728736,VNINDEX
2019-05-29,973.31,974.96,969.55,971.54,120297712,VNINDEX
2019-05-30,971.01,974.56,967.21,969.34,105520032,VNINDEX
2019-05-31,968.53,969.94,959.88,959.88,114110928,VNINDEX
2019-06-03,953.58,955.78,940.28,946.47,141641440,VNINDEX
2019-06-04,945.62,951.42,943.21,951.16,102807600,VNINDEX
2019-06-05,955.8,958.39,951.39,951.41,95438944,VNINDEX
2019-06-06,950.57,951.35,939.35,948.21,100777880,VNINDEX
2019-06-07,951.64,958.28,950.94,958.28,97844864,VNINDEX
2019-06-10,963.78,966.9,958.6,962.9,118770608,VNINDEX
2019-06-11,962.43,964.81,959.98,962.07,95697368,VNINDEX
2019-06-12,960.6,960.6,953.83,954.17,100019840,VNINDEX
2019-06-13,951.26,952.06,946.29,950.08,98544552,VNINDEX
2019-06-14,948.65,954.7,948.65,953.61,115323512,VNINDEX
2019-06-17,953.97,955.18,944.47,946.95,104932992,VNINDEX
2019-06-18,945.73,947.3,938.95,944.01,108309072,VNINDEX
2019-06-19,948.92,950.04,946.83,949.69,113819824,VNINDEX
2019-06-20,949.48,962.33,948.97,959.18,129261232,VNINDEX
2019-06-21,962.69,964.52,959.12,959.2,172955952,VNINDEX
2019-06-24,960.29,967.11,959.8,962.85,113476248,VNINDEX
2019-06-25,961.19,963.23,960.06,960.13,120760128,VNINDEX
2019-06-26,958.6,962.7,958.38,959.13,119422624,VNINDEX
2019-06-27,959.48,959.48,943.11,943.11,122886144,VNINDEX
2019-06-28,944.53,949.94,939.12,949.94,122786032,VNINDEX
2019-07-01,958.92,965.61,957.66,965.61,123426864,VNINDEX
2019-07-02,964.77,966.76,959.8,961.98,107519456,VNINDEX
2019-07-03,960.44,961.67,956.91,960.39,113731280,VNINDEX
2019-07-04,961.78,973.04,961.65,973.04,135119616,VNINDEX
2019-07-05,972.74,975.34,970.16,975.34,117184624,VNINDEX
2019-07-08,972.83,972.83,963.84,966.35,119061504,VNINDEX
2019-07-09,965.24,969.05,963.05,969.05,126456264,VNINDEX
2019-07-10,971.19,974.96,971.19,973.65,124519568,VNINDEX
2019-07-11,976.95,980.02,975.03,978.63,133659824,VNINDEX
2019-07-12,980.11,982.1,974.32,975.4,133003928,VNINDEX
2019-07-15,975.57,975.66,970.93,972.53,117696752,VNINDEX
2019-07-16,975.05,982.11,975.05,982.11,142076680,VNINDEX
2019-07-17,981.49,985.59,979.05,982.57,141947410,VNINDEX
2019-07-18,979.16,979.49,975.01,976.05,126826813,VNINDEX
2019-07-19,978.12,986.12,978.12,982.34,160649510,VNINDEX
2019-07-22,981.17,985.13,980.08,982.04,135292770,VNINDEX
2019-07-23,981.38,990.45,980.22,989.46,134713850,VNINDEX
2019-07-24,993.01,994.85,986.34,988.41,132814770,VNINDEX
2019-07-25,986.85,997.49,986.85,994.95,141192240,VNINDEX
2019-07-26,994.8,998.52,992.97,993.35,118055590,VNINDEX
2019-07-29,994.23,997.94,988.29,997.94,113384890,VNINDEX
2019-07-30,1001.46,1002.77,986.02,986.02,133259450,VNINDEX
2019-07-31,986.0,993.4,982.64,991.66,130600410,VNINDEX
2019-08-01,993.25,997.39,990.88,997.39,135015390,VNINDEX
2019-08-02,987.55,991.39,985.69,991.1,144127640,VNINDEX
2019-08-05,988.6,988.99,973.15,973.15,148292430,VNINDEX
2019-08-06,960.29,966.15,958.39,964.61,170231190,VNINDEX
2019-08-07,967.18,971.96,961.64,965.93,133866380,VNINDEX
2019-08-08,965.62,975.83,964.21,975.24,157756080,VNINDEX
2019-08-09,976.41,978.69,974.33,974.34,133550890,VNINDEX
2019-08-12,975.38,977.63,973.22,975.31,125710330,VNINDEX
2019-08-13,972.7,973.09,964.03,966.83,142686780,VNINDEX
2019-08-14,975.88,975.99,968.91,968.91,125458400,VNINDEX
2019-08-15,958.05,979.38,955.76,979.38,131135680,VNINDEX
2019-08-16,974.88,985.61,974.88,980.0,156459560,VNINDEX
2019-08-19,984.04,985.48,979.17,981.03,107980080,VNINDEX
2019-08-20,983.94,985.35,981.75,984.67,121108870,VNINDEX
2019-08-21,984.36,995.44,983.3,994.38,146223360,VNINDEX
2019-08-22,996.41,998.67,993.23,997.26,128389760,VNINDEX
2019-08-23,997.83,998.07,990.83,992.45,119796120,VNINDEX
2019-08-26,984.09,984.61,977.0,982.88,151649840,VNINDEX
2019-08-27,986.33,988.49,976.79,976.79,150855300,VNINDEX
2019-08-28,977.1,981.35,977.1,977.26,117235850,VNINDEX
2019-08-29,978.17,978.78,973.34,978.59,119663520,VNINDEX
2019-08-30,980.25,984.87,980.25,984.06,126205940,VNINDEX
2019-09-03,984.79,985.21,978.62,979.36,126148070,VNINDEX
2019-09-04,977.74,979.91,973.37,977.63,121831910,VNINDEX
2019-09-05,979.83,981.67,976.79,976.79,113824610,VNINDEX
2019-09-06,977.83,978.73,973.87,974.08,108569600,VNINDEX
2019-09-09,974.53,975.03,972.47,974.12,104287810,VNINDEX
2019-09-10,974.44,977.38,968.36,970.26,128339460,VNINDEX
2019-09-11,969.59,973.13,967.14,969.31,95091710,VNINDEX
2019-09-12,972.39,976.07,972.31,976.07,123174240,VNINDEX
2019-09-13,976.07,987.22,975.95,987.22,145895070,VNINDEX
2019-09-16,987.07,992.6,986.72,989.86,138035800,VNINDEX
2019-09-17,990.06,996.74,986.96,996.74,142632820,VNINDEX
2019-09-18,996.72,996.72,993.94,995.15,140571130,VNINDEX
2019-09-19,995.49,997.2,990.55,997.1,140440060,VNINDEX
2019-09-20,997.6,998.56,990.36,990.36,167884480,VNINDEX
2019-09-23,991.75,993.98,985.75,985.75,141345790,VNINDEX
2019-09-24,986.33,991.36,984.94,988.13,119577920,VNINDEX
2019-09-25,985.96,989.18,983.06,987.3,121420880,VNINDEX
2019-09-26,988.7,991.66,986.35,990.75,133043610,VNINDEX
2019-09-27,992.26,998.34,991.5,997.84,152087820,VNINDEX
2019-09-30,999.92,1004.17,996.51,996.56,157737220,VNINDEX
2019-10-01,997.87,999.72,996.2,999.59,141547280,VNINDEX
2019-10-02,999.18,1000.93,989.63,991.19,155632190,VNINDEX
2019-10-03,985.65,992.45,983.35,992.45,156298020,VNINDEX
2019-10-04,992.81,994.81,987.59,987.59,153634840,VNINDEX
2019-10-07,989.45,990.34,983.09,983.09,150412170,VNINDEX
2019-10-08,983.62,988.51,981.89,988.22,153446780,VNINDEX
2019-10-09,987.82,992.0,986.74,987.83,143783620,VNINDEX
2019-10-10,988.81,990.89,986.93,987.38,137745810,VNINDEX
2019-10-11,988.57,991.84,987.62,991.84,140671790,VNINDEX
2019-10-14,994.61,997.25,992.5,993.57,171969840,VNINDEX
2019-10-15,993.55,994.75,990.74,993.05,131330520,VNINDEX
2019-10-16,995.75,997.41,993.42,994.46,157875510,VNINDEX
2019-10-17,995.04,995.81,989.82,989.82,157134910,VNINDEX
2019-10-18,992.0,993.03,988.56,989.2,153487520,VNINDEX
2019-10-21,988.18,988.82,983.56,983.56,162867090,VNINDEX
2019-10-22,983.52,987.59,983.52,987.19,200609660,VNINDEX
2019-10-23,987.04,989.61,985.52,987.79,154015230,VNINDEX
2019-10-24,988.85,993.6,987.65,993.6,141378830,VNINDEX
2019-10-25,993.91,996.67,992.91,996.57,136700300,VNINDEX
2019-10-28,998.27,999.94,996.48,996.48,149945220,VNINDEX
2019-10-29,997.77,999.88,995.87,995.87,177823330,VNINDEX
2019-10-30,996.83,1003.4,994.86,1000.89,160171570,VNINDEX
2019-10-31,1000.89,1004.4,998.58,998.82,189105090,VNINDEX
2019-11-01,998.82,1015.88,998.82,1015.59,200048280,VNINDEX
2019-11-04,1019.0,1023.92,1015.86,1022.43,208479560,VNINDEX
2019-11-05,1022.77,1026.53,1021.63,1024.34,172233290,VNINDEX
2019-11-06,1023.43,1028.97,1023.42,1024.91,183325470,VNINDEX
2019-11-07,1023.49,1028.45,1022.61,1024.03,166863590,VNINDEX
2019-11-08,1026.73,1027.19,1021.11,1022.49,157942420,VNINDEX
2019-11-11,1023.32,1024.77,1016.35,1016.75,170775110,VNINDEX
2019-11-12,1016.97,1021.84,1015.97,1018.33,180969830,VNINDEX
2019-11-13,1019.07,1020.09,1010.8,1012.77,261314854,VNINDEX
2019-11-14,1013.85,1016.71,1010.6,1012.3,209404256,VNINDEX
2019-11-15,1012.93,1015.16,1005.1,1010.03,212311387,VNINDEX
2019-11-18,1010.03,1012.09,1002.63,1002.91,184310829,VNINDEX
2019-11-19,1002.89,1008.35,1001.35,1008.35,232356619,VNINDEX
2019-11-20,1009.21,1009.21,1000.56,1000.56,210309868,VNINDEX
2019-11-21,999.37,999.63,987.89,987.89,215011817,VNINDEX
2019-11-22,992.73,993.7,971.03,977.78,227429324,VNINDEX
2019-11-25,977.85,979.6,971.24,976.35,189316343,VNINDEX
2019-11-26,976.35,981.96,976.35,976.79,192498156,VNINDEX
2019-11-27,978.98,982.76,978.17,978.17,197964033,VNINDEX
2019-11-28,977.66,979.17,967.68,970.39,191263808,VNINDEX
2019-11-29,971.1,972.89,968.03,970.75,167266555,VNINDEX
2019-12-02,971.42,972.91,958.3,959.31,210999350,VNINDEX
2019-12-03,957.4,960.82,950.96,953.43,264937828,VNINDEX
2019-12-04,952.51,965.9,950.13,965.9,210095558,VNINDEX
2019-12-05,969.0,969.53,962.16,963.27,194538257,VNINDEX
2019-12-06,962.38,965.41,960.99,963.56,171819421,VNINDEX
2019-12-09,963.91,967.57,962.59,966.06,273262818,VNINDEX
2019-12-10,965.92,966.58,955.14,960.3,242725192,VNINDEX
2019-12-11,960.59,961.78,954.56,961.78,216475104,VNINDEX
2019-12-12,963.39,968.39,962.72,968.17,218749302,VNINDEX
2019-12-13,969.43,971.84,965.93,966.18,219156032,VNINDEX
2019-12-16,966.0,966.0,960.39,961.47,278437940,VNINDEX
2019-12-17,962.49,962.79,954.03,954.03,280853503,VNINDEX
2019-12-18,951.52,954.18,949.86,951.13,323407180,VNINDEX
2019-12-19,950.61,955.85,946.74,952.26,222467240,VNINDEX
2019-12-20,953.55,957.52,952.71,956.41,243332885,VNINDEX
2019-12-23,959.55,960.71,958.07,959.43,241524335,VNINDEX
2019-12-24,959.43,959.43,953.29,958.88,229674422,VNINDEX
2019-12-25,958.18,962.83,957.5,960.92,238316843,VNINDEX
2019-12-26,960.67,962.11,957.43,958.59,265937347,VNINDEX
2019-12-27,957.7,963.51,954.19,963.51,180524101,VNINDEX
2019-12-30,962.89,967.52,962.47,965.03,177740545,VNINDEX
2019-12-31,965.71,965.71,958.22,960.99,185242663,VNINDEX
2020-01-02,960.26,966.67,959.67,966.67,200601631,VNINDEX
2020-01-03,968.72,970.88,965.14,965.14,174128840,VNINDEX
2020-01-06,962.79,963.2,955.59,955.79,187204339,VNINDEX
2020-01-07,955.79,959.46,953.19,958.88,181625538,VNINDEX
2020-01-08,954.13,955.84,945.28,948.98,319165887,VNINDEX
2020-01-09,953.86,960.73,952.16,960.15,166147392,VNINDEX
2020-01-10,961.17,969.71,961.17,968.54,222154568,VNINDEX
2020-01-13,966.89,968.63,964.79,965.84,147147791,VNINDEX
2020-01-14,966.26,968.85,965.76,967.0,190348503,VNINDEX
2020-01-15,967.69,967.69,964.84,967.56,150040543,VNINDEX
2020-01-16,967.2,974.7,967.17,974.31,201250786,VNINDEX
2020-01-17,976.28,980.02,973.79,978.96,164136095,VNINDEX
2020-01-20,978.23,979.85,975.93,978.63,102398830,VNINDEX
2020-01-21,978.82,986.37,978.82,986.37,128887950,VNINDEX
2020-01-22,986.52,991.46,983.92,991.46,128966880,VNINDEX
